id,dayNumber,durationMinutes,attenuationRiskValue,initialRiskLevel,totalRiskValue,api_level,android_version,brand,model,user_id,timestamp,contact_date
3949,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3950,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3951,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3953,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3955,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3957,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3959,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3961,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3963,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3992,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3993,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3994,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3995,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3996,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3997,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3998,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
3999,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4000,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4024,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4025,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4026,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4027,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4028,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4029,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4030,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4031,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4032,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4056,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4057,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4058,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4059,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4060,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4061,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4062,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4063,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4064,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/25/2020 0:00
4577,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4578,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4579,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4580,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4581,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4582,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4583,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4584,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4585,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4609,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4610,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4611,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4612,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4613,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4614,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4615,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4616,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4617,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4641,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4642,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4643,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4644,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4645,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4646,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4647,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4648,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4649,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4673,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4674,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4675,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4676,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4677,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4678,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4679,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4680,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4681,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4705,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4706,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4707,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4708,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4709,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4710,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4711,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4712,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4713,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4747,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4748,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4749,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4750,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4751,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4752,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4753,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4754,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4755,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4779,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4780,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4781,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4782,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4783,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4784,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4785,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4786,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4787,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4811,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4812,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4813,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4814,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4815,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4816,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4817,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4818,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4819,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4843,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4844,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4845,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4846,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4847,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4848,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4849,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4850,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4851,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4875,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4876,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4877,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4878,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4879,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4880,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4881,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4882,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4883,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4917,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4918,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4919,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4920,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4921,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4922,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4923,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4924,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4925,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4949,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4950,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4951,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4952,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4953,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4954,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4955,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4956,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4957,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4981,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4982,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4983,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4984,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4985,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4986,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4987,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4988,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
4989,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5013,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5014,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5015,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5016,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5017,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5018,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5019,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5020,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5021,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5045,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5046,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5047,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5048,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5049,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5050,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5051,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5052,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5053,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5087,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5088,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5089,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5090,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5091,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5092,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5093,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5094,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5095,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5119,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5120,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5121,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5122,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5123,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5124,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5125,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5126,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5127,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5151,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5152,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5153,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5154,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5155,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5156,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5157,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5158,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5159,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5183,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5184,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5185,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5186,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5187,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5188,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5189,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5190,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5191,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5215,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5216,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5217,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5218,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5219,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5220,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5221,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5222,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5223,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/25/2020 0:00
5257,18591,30,51,2,280,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/25/2020 0:00
